Finding the smallest power of 2 that begins with 7

1888.000000,9103,0.005491
3857.000000,3676,0.000894
2367.000000,5509,0.002215
1105.000000,1887,0.000674
5862.000000,7736,0.003234
4948.000000,4849,0.001730
2962.000000,5021,0.002757
8114.000000,30980,0.016230
7754.000000,14553,0.005723
8475.000000,8474,0.002144
1499.000000,1336,0.000299
6692.000000,5753,0.001225
1169.000000,2299,0.000894
1486.000000,7837,0.003646
5846.000000,15599,0.006971
4876.000000,11639,0.004973
2792.000000,8200,0.003713
1938.000000,1250,0.000148
3195.000000,9519,0.004567
5567.000000,9656,0.003683
8482.000000,19154,0.007637
9509.000000,19008,0.009120
5737.000000,8892,0.003810
7351.000000,8414,0.002767
6150.000000,16300,0.007797
6647.000000,17692,0.007656
2638.000000,1380,0.000035
7237.000000,15689,0.006652
8036.000000,17772,0.007129
7874.000000,5142,0.000616
2311.000000,1227,0.000040
4255.000000,6533,0.002253
9852.000000,31256,0.015932
2861.000000,3453,0.001283
8422.000000,24685,0.011821
9234.000000,30452,0.014112
9249.000000,23074,0.009851
7934.000000,6019,0.001622
4739.000000,5025,0.001480
1258.000000,1359,0.000402
9438.000000,20267,0.009718
3723.000000,6865,0.003136
2300.000000,10060,0.005366
9223.000000,28801,0.013434
5435.000000,7510,0.003170
6228.000000,10480,0.005041
6416.000000,5444,0.001603
9646.000000,23383,0.011817
6623.000000,12739,0.005477
6796.000000,25080,0.011633
2358.000000,11721,0.005410
3080.000000,8921,0.005062
9757.000000,31349,0.015690
3416.000000,9353,0.005161
6257.000000,14948,0.007090
1476.000000,4339,0.002088
4537.000000,14230,0.006280
8533.000000,11972,0.004127
3336.000000,9343,0.003927
4412.000000,14024,0.006923
7247.000000,19476,0.009567
9329.000000,8029,0.002242
1632.000000,6226,0.003098
1393.000000,7033,0.003233
4050.000000,7483,0.002782
1111.000000,1598,0.000527
9809.000000,31060,0.015526
7313.000000,10839,0.004347
3060.000000,7559,0.003627
7014.000000,14802,0.005814
2188.000000,6738,0.003017
4533.000000,14715,0.006750
5017.000000,2816,0.000228
6942.000000,6351,0.002004
5521.000000,13536,0.007213
5403.000000,14692,0.007630
2534.000000,9130,0.004429
8514.000000,26243,0.012874
6768.000000,13719,0.006674
7170.000000,6753,0.002042
6437.000000,6125,0.001838
3111.000000,13100,0.007501
4080.000000,6224,0.002363
6648.000000,4391,0.000572
1920.000000,3479,0.001289
8733.000000,5574,0.000615
3306.000000,4679,0.001566
5181.000000,14383,0.006394
1036.000000,1083,0.000319
4975.000000,6696,0.002149
1007.000000,877,0.000189
3319.000000,13904,0.006900
6231.000000,3587,0.000261
1059.000000,4199,0.001884
2438.000000,11638,0.005766
9641.000000,30276,0.013219
2534.000000,9130,0.004468
7102.000000,8982,0.002837
2048.000000,11,0.000003
7393.000000,12397,0.004429
7301.000000,18217,0.008872
4830.000000,13868,0.006597
2415.000000,2702,0.000964
6787.000000,7992,0.002890
7371.000000,15988,0.007762
6607.000000,9437,0.003486
1508.000000,1047,0.000261
7998.000000,11168,0.003803
9840.000000,29605,0.013085
5262.000000,7108,0.002287
5485.000000,14310,0.006326
7691.000000,7268,0.001737
9332.000000,12301,0.003930
3238.000000,3214,0.000815
7125.000000,22964,0.010364
1467.000000,7249,0.003353
9937.000000,16211,0.006829
2122.000000,1094,0.000029
2826.000000,11409,0.006542
2382.000000,2599,0.000972
1509.000000,2698,0.001223
8904.000000,5388,0.000590
3215.000000,6609,0.003055
3283.000000,12346,0.005957
7811.000000,26595,0.012240
3573.000000,6071,0.002186
6936.000000,8972,0.003697
1139.000000,1123,0.000396
4489.000000,14808,0.007981
9727.000000,19503,0.008317
3774.000000,2696,0.000478
3396.000000,3234,0.000817
8091.000000,7969,0.002214
1513.000000,3864,0.001681
5044.000000,2527,0.000007
6458.000000,6806,0.001872
7256.000000,7826,0.002128
8419.000000,20413,0.009683
6385.000000,12141,0.005722
8108.000000,6999,0.001853
2978.000000,4732,0.001886
1603.000000,1170,0.000210
3427.000000,10034,0.004915
5623.000000,13835,0.005705
3300.000000,7785,0.003218
4660.000000,10649,0.004304
2577.000000,3506,0.001613
7683.000000,7753,0.002641
8937.000000,25778,0.011150
85568.000000,119061,0.043248
27156.000000,38868,0.013980
34889.000000,59265,0.023228
87073.000000,93243,0.028571
49267.000000,46692,0.013331
81675.000000,45643,0.002546
61959.000000,41643,0.005729
59903.000000,221047,0.110984
16855.000000,75269,0.037635
87041.000000,60233,0.008884
44917.000000,78692,0.031618
18678.000000,36283,0.018595
94337.000000,97937,0.030873
41358.000000,112735,0.050400
17013.000000,13428,0.002596
85189.000000,287021,0.135216
82055.000000,233704,0.107185
42433.000000,67600,0.025686
19928.000000,23786,0.007520
69385.000000,84021,0.026518
83279.000000,286526,0.136770
64487.000000,42922,0.005524
58834.000000,41427,0.007415
29568.000000,52302,0.022493
17847.000000,33157,0.014205
96307.000000,156878,0.058933
32659.000000,41373,0.013142
69769.000000,85868,0.027139
82494.000000,204677,0.095737
99672.000000,70096,0.010852
31732.000000,17186,0.000947
93376.000000,175700,0.073064
99963.000000,221360,0.094351
16770.000000,9053,0.000364
20034.000000,36798,0.015447
46380.000000,74822,0.028558
44902.000000,187236,0.091527
95735.000000,135322,0.053484
29370.000000,48804,0.018925
66352.000000,162352,0.077620
45000.000000,201703,0.102622
38758.000000,39018,0.010782
31242.000000,53199,0.020323
73083.000000,157150,0.073584
78734.000000,257376,0.119798
10841.000000,13238,0.004275
77374.000000,99601,0.037326
33063.000000,75456,0.035679
72464.000000,88117,0.030289
78279.000000,237956,0.117584
59647.000000,65996,0.019610
72932.000000,45304,0.005074
52484.000000,141088,0.062693
82114.000000,228947,0.111208
46892.000000,133856,0.063730
18701.000000,24633,0.008147
83425.000000,210507,0.093047
30937.000000,37855,0.011919
99947.000000,290001,0.132939
46027.000000,45207,0.011717
96917.000000,140667,0.053815
86613.000000,151008,0.060895
44137.000000,89073,0.037962
93501.000000,150749,0.056270
21361.000000,15757,0.002976
69642.000000,104411,0.039437
27276.000000,54501,0.023045
53202.000000,50705,0.013126
66615.000000,58761,0.014889
30022.000000,54056,0.021904
85722.000000,213334,0.096461
70689.000000,243447,0.115397
29297.000000,58803,0.023715
56994.000000,133647,0.059173
33876.000000,68573,0.028099
78607.000000,52423,0.007539
47519.000000,67939,0.026252
33669.000000,44881,0.016065
98397.000000,155722,0.060560
99917.000000,172913,0.069536
48108.000000,102022,0.043189
19415.000000,49212,0.022516
30538.000000,37267,0.011627
55008.000000,92661,0.037815
16299.000000,31177,0.012637
44752.000000,199856,0.100314
29385.000000,83950,0.040355
33147.000000,52156,0.019223
45694.000000,77340,0.031345
90333.000000,80540,0.019519
16956.000000,26048,0.009803
53262.000000,65657,0.021823
53606.000000,206437,0.100661
70885.000000,279759,0.141383
19240.000000,57849,0.026452
91718.000000,265887,0.123758
17177.000000,26636,0.011372
94385.000000,245899,0.112912
98919.000000,352327,0.171003
75552.000000,267747,0.135560
78520.000000,66209,0.014303
76076.000000,89788,0.031527
32941.000000,55066,0.021053
39160.000000,89508,0.040516
73588.000000,92007,0.032318
76182.000000,51536,0.007193
97956.000000,82613,0.017892
91444.000000,240740,0.111885
68058.000000,283237,0.143012
49981.000000,150582,0.075362
50275.000000,43885,0.010262
43157.000000,77413,0.030440
68376.000000,104112,0.040901
77759.000000,221157,0.100600
48173.000000,35032,0.005849
22936.000000,57826,0.024641
22809.000000,27241,0.009764
78253.000000,162907,0.071262
86955.000000,160233,0.065025
46833.000000,32690,0.005158
88329.000000,139657,0.053429
74402.000000,109002,0.039478
41995.000000,30411,0.005000
54571.000000,58774,0.018231
79796.000000,206896,0.091977
85299.000000,162555,0.070050
24132.000000,73964,0.034020
18757.000000,21042,0.007673
58292.000000,202783,0.103768
68511.000000,200521,0.094562
72365.000000,84330,0.026542
43470.000000,87319,0.034111
79444.000000,262040,0.126610
65461.000000,55841,0.014148
13070.000000,47783,0.021965
41221.000000,83316,0.037770
64896.000000,168265,0.078994
97718.000000,192127,0.081063
27885.000000,75190,0.033908
66724.000000,80121,0.024524
65805.000000,82154,0.028238
24108.000000,61148,0.027490
54730.000000,139261,0.062515
87574.000000,196741,0.085167
61350.000000,81639,0.029201
88084.000000,103345,0.033561
55236.000000,132760,0.061842
80618.000000,199910,0.095226
38123.000000,20176,0.000569
85664.000000,246829,0.113800
18578.000000,36572,0.017416
21589.000000,13043,0.001271
32742.000000,18073,0.001063
79010.000000,105338,0.037223
37001.000000,38513,0.011702
96428.000000,74451,0.013540
725065.000000,618702,0.144993
598293.000000,1491246,0.676880
678703.000000,1222366,0.495069
720635.000000,3704926,1.865719
355629.000000,621023,0.257310
947928.000000,3935528,1.958962
415461.000000,1840317,0.964151
175598.000000,131403,0.024642
302296.000000,1147947,0.561924
295149.000000,3576685,1.902264
708002.000000,1253549,0.509996
611912.000000,3694857,1.888784
777009.000000,2473205,1.179873
274039.000000,2589368,1.379198
513229.000000,3763521,2.003885
376717.000000,4062421,2.217078
426922.000000,387701,0.102707
924932.000000,4617171,2.363784
449340.000000,436849,0.119362
988029.000000,2513889,1.177330
404613.000000,1436809,0.708717
558663.000000,3547051,1.904155
653445.000000,5163920,2.829214
287805.000000,3090750,1.688421
188615.000000,164443,0.040791
528256.000000,4749848,2.641804
974442.000000,706594,0.131551
749153.000000,481822,0.063375
961457.000000,4771654,2.476066
116988.000000,276378,0.125631
472759.000000,961727,0.409196
196635.000000,145043,0.024731
890577.000000,5435508,2.814847
770587.000000,2760193,1.365690
966944.000000,1849314,0.799514
854728.000000,641587,0.121113
492632.000000,4399720,2.374270
621260.000000,3059618,1.548905
125644.000000,336020,0.154433
576477.000000,608314,0.186149
173381.000000,289942,0.112899
586791.000000,628807,0.186427
255141.000000,2472250,1.325591
763160.000000,5432239,2.912909
821772.000000,4296246,2.234727
280143.000000,1351508,0.693064
430764.000000,505181,0.162419
661433.000000,3386539,1.786602
423096.000000,4977134,2.743929
852892.000000,2861110,1.395507
501532.000000,336992,0.050831
639553.000000,2422346,1.219537
121415.000000,183869,0.065586
985957.000000,6204292,3.224257
912333.000000,578022,0.068503
334598.000000,1348379,0.673266
654464.000000,5452951,2.946166
882882.000000,2946756,1.421795
192890.000000,147365,0.030281
362549.000000,2669098,1.429731
779139.000000,600674,0.125711
987878.000000,5183706,2.681061
319842.000000,1873702,0.982908
126755.000000,196994,0.101277
114414.000000,366369,0.178531
907884.000000,4670076,2.367619
748902.000000,4237760,2.417774
490777.000000,561644,0.176065
626163.000000,3586808,1.914455
325755.000000,290305,0.072112
362763.000000,485691,0.172596
939128.000000,3714261,1.849941
368929.000000,508805,0.181096
935516.000000,2603478,1.212553
285368.000000,420541,0.152566
876262.000000,4120350,2.192220
631941.000000,3693123,1.969416
670094.000000,3670235,1.942930
581967.000000,2641045,1.423294
296797.000000,426577,0.160504
119225.000000,369299,0.174888
114611.000000,332389,0.162894
437221.000000,290332,0.041977
918778.000000,698608,0.131545
543196.000000,337414,0.040057
593168.000000,2961734,1.585839
416388.000000,399341,0.107080
357971.000000,226461,0.025494
736453.000000,4159306,2.182581
849950.000000,3112663,1.563378
115423.000000,340159,0.157778
845397.000000,511776,0.048504
454610.000000,2484047,1.274485
606807.000000,3528445,1.838606
582451.000000,5394455,2.918864
189858.000000,165805,0.039536
388887.000000,2231650,1.172348
480492.000000,1513775,0.729751
463871.000000,514921,0.169376
567407.000000,3991040,2.101787
859528.000000,5507338,2.873177
828483.000000,1080799,0.385641
226610.000000,196171,0.049324
440643.000000,505676,0.162322
728914.000000,4066777,2.101356
176984.000000,333446,0.135067
595952.000000,4224751,2.288450
165364.000000,234582,0.092139
737501.000000,2778427,1.387999
756888.000000,3288343,1.671933
401771.000000,270005,0.041364
480642.000000,2026787,1.065952
292114.000000,458318,0.188841
669100.000000,583134,0.149272
433494.000000,1210041,0.578464
919435.000000,693851,0.140269
922442.000000,482201,0.012707
337632.000000,222747,0.032302
438263.000000,985967,0.429740
261816.000000,1453810,0.777814
123663.000000,184168,0.068553
369337.000000,495019,0.171692
205469.000000,113508,0.006002
393850.000000,560192,0.208057
638396.000000,4462548,2.381461
782753.000000,2598063,1.248066
385665.000000,3281748,1.742676
190477.000000,137748,0.022506
886543.000000,4937737,2.524952
760294.000000,3290675,1.636376
779055.000000,4670594,2.422732
940126.000000,3600960,1.769983
541466.000000,3207716,1.700792
674229.000000,1771783,0.818057
355921.000000,377333,0.111608
398827.000000,2166806,1.133310
393931.000000,661843,0.265481
989835.000000,1915829,0.793739
977262.000000,970674,0.271826
599614.000000,4319220,2.274256
649774.000000,1570019,0.713323
241317.000000,2066885,1.118436
359799.000000,1692780,0.850218
242323.000000,439210,0.178622
418329.000000,4559943,2.457128
329713.000000,2611582,1.397378
400713.000000,3133414,1.710101
671801.000000,5343447,2.825344
543970.000000,582270,0.184401
817986.000000,3995369,2.030011
648366.000000,396518,0.039665
436421.000000,2768497,1.456337
452742.000000,380250,0.087411
903317.000000,3699196,1.853999
844753.000000,2622270,1.245374
450129.000000,3612300,1.914701
4668726.000000,5420090,1.753979
6603362.000000,7563352,2.415338
3501288.000000,13125438,6.632356
4991124.000000,7200514,2.710523
6973189.000000,26867631,13.612514
1785758.000000,2331031,0.819558
5550323.000000,18206042,8.820492
9893235.000000,20922802,8.994074
2387415.000000,7269815,3.472579
2887228.000000,6906981,3.123399
2487315.000000,4386325,1.766771
6041948.000000,34204883,17.741680
4440020.000000,20891299,10.611495
6657077.000000,14002800,6.061615
8694875.000000,10691054,3.599116
4194270.000000,18250293,9.147155
2697348.000000,5604908,2.385871
3658372.000000,2518907,0.381291
3912308.000000,5349821,1.901890
2095883.000000,3667609,1.474909
7640004.000000,7948852,2.373723
5736570.000000,16122552,8.009950
9402852.000000,21994921,9.890112
8181552.000000,5072461,0.559304
7641553.000000,11881490,4.764726
5632480.000000,30315905,15.858858
3419258.000000,2282761,0.328049
6249961.000000,32740328,16.926739
5640132.000000,2894528,0.044521
5262414.000000,32902295,17.306359
2807571.000000,2737340,0.803335
4742694.000000,3548147,0.657887
2566548.000000,4670320,2.003470
1341484.000000,685952,0.008675
3427553.000000,3403058,1.002794
9015795.000000,30010471,14.579300
6539158.000000,22250400,11.028562
7211384.000000,33118254,16.733410
9750919.000000,14046165,5.063538
2430514.000000,4040974,1.549527
4510701.000000,15896139,7.531148
8467527.000000,33711431,16.477161
5122590.000000,2749147,0.109976
4826441.000000,20925412,10.514811
1709200.000000,5912581,2.819626
5754406.000000,5645616,1.574374
9602468.000000,37340043,18.313744
6066190.000000,24262804,11.955513
6323831.000000,34081892,17.782385
9486083.000000,18420832,7.804463
8070721.000000,5317699,0.768466
1834317.000000,6089796,3.010948
8125842.000000,38189782,19.616033
5626822.000000,5266770,1.379998
8618957.000000,14689805,5.881445
9425803.000000,30014082,14.579336
3954626.000000,19401341,10.577012
8222995.000000,14497163,5.901283
1209884.000000,5905445,3.011430
8055440.000000,7809165,2.144686
1563408.000000,6708372,3.392044
1676075.000000,2192460,0.820261
8705579.000000,40860599,20.747368
3105241.000000,2263497,0.393931
3085512.000000,1967862,0.245661
1534565.000000,3693400,1.630111
1734102.000000,2568107,0.971023
6065446.000000,3112812,0.048535
5390187.000000,5056751,1.343749
7367041.000000,30358931,15.022786
2216860.000000,4926570,2.133296
5885300.000000,12514101,5.185962
5700919.000000,33287476,16.992391
7388663.000000,10125449,3.805760
4039044.000000,4368374,1.305454
7910318.000000,6906338,1.678306
2299784.000000,2934247,1.077389
7572446.000000,25630379,12.648824
8083126.000000,17283284,7.522619
9160259.000000,28282218,13.236558
3510979.000000,2502676,0.419779
7715323.000000,16163648,6.789327
9123838.000000,31029024,14.884180
1653317.000000,5660430,2.652095
4403086.000000,4567052,1.293082
5972362.000000,22927452,11.124001
3532682.000000,3601324,1.038007
6521696.000000,5788582,1.408556
6323172.000000,23082234,11.178274
2160766.000000,4675296,2.043312
6489289.000000,15717845,6.838122
9042473.000000,18697512,7.934587
4799091.000000,5272334,1.604552
7190730.000000,26634342,12.668672
7762649.000000,6828854,1.589947
6450229.000000,12316566,4.908668
9517397.000000,27200482,12.190402
1862201.000000,2145611,0.700030
6789592.000000,9454828,3.375879
8593521.000000,6055981,0.987144
2613073.000000,3774984,1.384614
5231113.000000,23776623,11.851780
4939457.000000,4674965,1.216290
2097779.000000,1672067,0.345883
8006854.000000,18756393,8.108095
3061159.000000,2429414,0.489192
8190521.000000,35197831,17.006265
5589577.000000,12940683,5.469038
3043132.000000,8360019,3.794092
7904446.000000,26899917,12.914173
1246543.000000,6070701,2.969511
8830761.000000,9296977,2.613828
6285187.000000,5007301,1.034607
2485919.000000,2696706,0.809620
2654826.000000,6753644,2.969728
2423212.000000,4849714,2.035358
2528363.000000,6679060,2.950668
1591705.000000,6505369,3.060113
9094727.000000,22915105,9.940825
8394801.000000,26911690,12.462390
3438219.000000,8066477,3.569509
8569102.000000,7192004,1.636487
7463546.000000,9791180,3.369482
5873832.000000,28929412,15.081407
9919787.000000,30372940,14.638391
2683365.000000,6003257,2.668071
5196286.000000,22063312,11.350724
5029476.000000,6650612,2.422837
3065827.000000,3340001,1.025479
4275690.000000,5058498,1.684295
8087122.000000,9627718,3.161732
2912306.000000,2030168,0.325671
9917105.000000,10012660,2.822512
3076657.000000,3145924,0.903444
6683055.000000,7480347,2.333822
5659326.000000,20397807,10.039960
7037257.000000,4397249,0.487372
9773530.000000,20862117,8.663836
2876745.000000,2787933,0.776537
7966344.000000,10745095,3.662657
5567694.000000,26262485,13.209642
4773107.000000,7561953,2.926019
6038360.000000,15791213,7.193165
2298117.000000,7024361,3.273291
9453649.000000,46309880,23.195498
1891607.000000,4909804,2.168992
8296283.000000,46251281,23.339569
5493400.000000,20177211,9.774665
6644728.000000,25556343,12.725382
8025446.000000,9202179,2.916758
5855962.000000,8136896,2.913467
2423758.000000,3537961,1.304190
9128886.000000,38104588,18.491039
5005211.000000,7081971,2.541657
3082457.000000,2788933,0.711268
8889642.000000,18389154,7.734051
28726065.000000,90175776,44.875338
95322618.000000,151001198,59.322758
28094837.000000,48379280,19.119775
31784165.000000,40511629,13.636117
41803721.000000,39468245,10.459096
71754366.000000,48037538,6.884033
54313981.000000,72305581,26.171936
89011151.000000,210904431,94.863395
68135068.000000,57395808,13.389287
46577730.000000,141708721,67.380002
71652817.000000,188720751,85.337443
98063429.000000,105768204,33.521829
82613122.000000,43085829,1.003946
23127446.000000,32115246,11.871697
77661534.000000,43448620,2.653983
54903044.000000,86640209,33.995069
82389395.000000,177715715,75.964889
97634326.000000,187194176,73.977363
25513242.000000,48769241,19.293103
27077047.000000,57635517,23.592994
56980496.000000,64650035,19.461518
58736736.000000,62107707,17.595710
49398848.000000,82710245,31.416607
90205065.000000,296944993,140.603315
42535825.000000,87915932,36.240723
76610844.000000,149026049,61.664509
65549384.000000,120361882,49.622541
10203728.000000,25060114,11.178014
90453783.000000,180735670,77.676393
10834388.000000,29055593,13.082806
14783847.000000,31208937,13.305688
82017092.000000,142272360,57.949793
57459238.000000,169865530,79.485591
11323034.000000,30977076,13.743766
93386118.000000,200563631,85.765233
